reviewId,content,score
25cbb3d7-8512-4753-b6ac-68cbdc82b821,"It's quite useful to use, but I would highly suggest that there would be a access in making group chat restricted. Thank you.",4
71497c52-d076-4233-962d-f91599366808,very nice,5
2fd8c62f-f083-47d5-92a2-356a645a2260,it's got its quirks but it works,3
dfc9198e-d756-45e7-874b-955070b7ed30,I've been waiting all day to long in messenger now what's happening with meti,1
503d7cdf-97c3-4b3a-83f9-4690efc34cad,96/100 successful calls. Fair trade.,5
f68206c2-a5c0-4a06-ba27-9fe493ab2d1c,It's awesome,5
1032dbbf-5669-434b-9e11-d7947b24fa70,good,5
15a62152-bd2f-4ce9-9de1-6cfe6b6e6e62,"My messenger doesnt have any notes feature, its been a year or couple of months, i dont have a notes feature, can you fix this bug that im having, ive tried couple of ways to unlock that feature but i still havent figured it out, thats my only concern about your app, thank you",3
57c9a98b-120c-4f79-8558-4f0f8784a26d,Pangit ng messenger ngayon hindi ko na matap ng maayos pictures. Switch na ako sa instagram mag shut down na kayo!,1
761ee9e3-bf6d-4e9b-95e1-c9acdd8e2c20,loved it thank you,5
32f70e33-2a3d-4c46-aa05-ec677ad2beed,"usually very good quality but I got an echo this call, but it was an overseas call",4
dc898417-29ac-4c96-b2df-6311e8a0f767,very good 👍,5
58c9d1e8-e121-42dd-8be3-e0e021653423,It's nice,5
14b707dc-6c3d-46ad-aa6b-bc6708a036d2,pangit,1
38d78a41-5555-4d3d-b5d7-01c34d46ff59,"Management is very poor, anybody can hack your account and facebook dissmiss your account any time without inform you without your confirmation and hacker will rewarded by facebook , now your pages are not your it goes to the awnership of hacker",1
4a8c3c42-9c10-4bb8-bc25-21051fa71ecb,"This app is very nice, make things more easier",5
42419f3f-bcd4-4098-b258-579a36852258,Very good app,5
5b8e1464-a269-4ef0-896d-702e942897da,GRABE NAG OOUT LAGI KAKAINIS,2
2436e473-fd47-44ab-b988-498b646f91bf,messenger is great when it works,5
6622c5aa-1174-4178-8533-7f74c6d4bc0b,Very,5
58f00966-edb7-4b53-bb0f-babeb8f6baca,totally good,5
900d4c66-5548-43fb-bef2-ef64e05763fb,"I love ❤️ it that can video chat with my granddaughter at night as she reads to me her night storybook. It was a three-way with my granddaughter, my daughter, and her husband in a different state. Awesome connection and with clear audio tooo .",5
ad825b40-2b47-4ac3-a253-38621e38026f,great,5
aeccfa1a-cbad-40f2-b8ee-b7829a49596b,"i don't have any update in my messenger right now, even i update it.",1
d9c2fe69-ef7c-4522-bb20-0d9b7e982bdf,Good,5
3f42eebd-d3e1-4232-87d4-d47856c3263c,💖💝💖👍👍😍,5
9dbdc797-7a60-4509-ae9e-a4dcfa425c99,It's recent upgrades is making the app more functional and user friendly. Few measures should be taken in the future updates regarding unauthentic advertisement showing in the app.Messenger app should assess the advertisers authenticity stringently.,3
b3c681c9-a1eb-4f72-98ec-fca7be582e95,"Whose idea was it that when typing a message, stickers pop up in front of what I'M TYPING and also COVERS THE SEND BUTTON! It's annoying so fix it.",2
53bffde0-6b9e-4d70-8ed0-bac0842cc9db,Good experienc it be v e,4
8d1a1d7e-9ed3-42a0-b033-b9748a67be15,Enjoying using and communication with my friends and family.,5
981b0dec-2624-437f-a7db-f2c5aba0d844,Slow update,1
42687971-ff92-4bc6-a66a-f509f90a8498,Overall Excellent🆓,5
f2f0e3aa-e142-410f-a09b-6e8fa6afae6b,Excellent,5
be294870-365f-4a78-88a7-b7e2555e5819,Unable to play video messages.,2
6ddb67f2-df58-43b4-bf29-8a565adec908,yeah....!!!,5
dcad7001-25d5-472f-9da2-3763d77a2b12,good,5
c23ee8ba-f9e1-46fc-8a5b-8028feafe0ab,very good connection!,5
caabbd65-b089-4e98-9d3f-aeeaa8fd3e5e,Sucks,1
e4cea550-0eaa-4ccf-80e0-75000564bdb7,still glitches sometimes,3
3b4245a7-912e-4a63-a85f-890fc749400f,so good,5
24927a24-9813-4e30-80cb-b91e90ae0779,They are more reliable,5
c462ca61-4d94-4d8f-a709-2a19c8d60cd4,So laggy if your call reach 20h+,1
c545e984-5beb-46eb-a19d-06bf90885f8a,Good!,5
34dc4ca6-1423-401a-99ee-45e38df1bea6,Great messenger,4
1d881535-07ce-4a55-b4bc-31a9f0a53e07,.verynice,1
e512d9a8-672f-4439-bd39-f698639c29bc,experience. Nag mahal. Nasaktan. Nag Selos. By nag iisa...,5
8bc36917-51c4-45cf-9023-8840d370985e,Nice,5
b3f2634d-d6e4-4d5c-9fae-9ff26ad01d43,CORRECTLY AND RAISED,1
d254cea7-43ce-4fae-8088-8ea6066f60ef,Latest update has bug and messenger keeps crashing/closing,1
e596f847-56e1-4c56-9cd3-1cf2140974f2,Great experience,5
de1b69fc-5f8a-4aef-9d8d-97bbe988fa22,Games are fun way to pass the time!,5
20c817cd-0b70-4f15-b10a-fc0da1632432,"The Facebook Messenger app is indispensable for staying connected. Its intuitive interface allows for seamless messaging, voice, and video calls with friends and family worldwide. The app's features, like group chats, stickers, and GIFs, make conversations lively and fun. Integrated with Facebook, it keeps you effortlessly in touch with your social circle. Reliable and versatile, Facebook Messenger is the ultimate tool for instant and engaging communication.",5
0d1df53b-1952-4f6e-8690-f8230b246792,❤️🥰,4
20e2d733-9071-41a5-9b04-3a9ddc9de21f,Ok,4
cd50e9b7-2275-4222-b43e-91d5b999c96a,good quality of videos and calls 🤙,5
1b2c9715-15ea-4abe-b309-68aa14b14afe,Has bugs pls fix it eventually,1
9a35d60b-b385-40b8-b477-70b8b3e46f92,Reliable,4
b3ed4914-3f41-4b88-81d5-57b76843bfa1,fades in and out sometimes,4
d87b71f9-e4fc-464f-82d2-c743733e320e,1 star for the unnecessary Meta AI feature added on the app layout. It would be fine if there was a toggle feature to turn it off.,1
5ebb67e0-6666-4db9-9851-deb3b016d8fa,ទាញអត់បានចឹង,5
e302303f-0648-475e-bbf5-8d947215e424,i noticed that i cant mention the meta ai on other chats,3
45acb4f6-94c2-4fb6-a4b8-014f354e9b4c,great,5
2f58fd34-1907-4b42-b7f0-93c8ee2be785,I love you forever ❤️,5
5ec7a506-deb4-4590-8f50-9ff7556112ed,"since the meta ai feature was added, my phone has been crashing, and this app has a slow loading time",3
467b0cd6-85f2-4433-b1b3-1e495fbea263,Good,5
1562b94f-81ed-42a9-a128-df365a649b39,I love you ❤️❤️,5
5306e70d-0e90-47e6-bcd5-9319aca11888,Chat and video chat,5
e7a7f87b-846b-4e33-8eeb-652da93e27eb,"I can't join on messenger link, i don't know why. But messenger saying ""Link can't be used to join"".",2
58d554d3-06bc-4c6f-ba8c-a9d05dd84cb6,ok salamat po,5
07988620-1d19-4708-ba3d-c90b29aee8a0,جيد,5
1f981d94-e447-452f-a8fe-ef3492136928,I cannot open the link such as YouTube and GDrive,1
99f4891b-0183-4327-a28e-0b8da37ffb1b,Have to physically uninstall this app and reinstall it to switch between my business and personal.,1
43b48be3-d94e-41db-ab35-c42ef34f8254,lover boy🥺😋,5
db2115d8-1af5-4ac0-9ed3-e81b55a3e315,it's a good app,5
aeb88308-6d8f-4a35-8b02-fc37232d0fe1,mesjraa,3
783e28dc-d049-445f-a922-a127845f4994,good clear communication,5
28c0b316-9355-4184-b148-489282199148,great service,5
8e05a0a0-ede2-4cb9-b86a-7971763fa3c0,Remove Meta AI from messenger,1
6e5b3a37-97ae-48de-818f-9683fd0e9f6a,Can you please don't put meta in Mya account .thanks,5
a8060ec9-70a5-40c5-955d-797849799c3e,"Messenger has totally got into my nerves.. It keeps crashing for no absolute reason to the point it becomes useless! I can't even chat with my family.. I have reported this bug many times now, I even uninstalled and installed 4 times now and cleared the data and cache.. nothing is working.. I'd highly appreciate if you guys will take the opportunity to fix this bug..",1
7b7179f0-c2f6-42d7-a908-5b2aa338b94b,love it,5
3d71dcee-a35d-4b6f-b665-6a710998e55a,useful,5
ca450bd6-6fdb-4bad-b6ad-64e917875ffa,"crisp, clear chatting and rarely ever crashes:)",5
12ae9eec-1a76-42de-9661-4070d91638cd,too many bugs,1
99a9ee6b-767c-46af-b50f-aba214aa8af0,Works great! easy to use keeps me in contact with my family and friends,5
4f5e422a-f4eb-4ce8-bc21-22d6f29dc315,I have make used of it,4
2627af68-bddd-498f-a84d-7b33dbe52b97,"There was a lot of hesitation in the voice messaging. Plus, the video kept going out of focus.",3
6516e6cd-599c-4f7b-a385-cb2002d0a9a9,Good,3
620cb01b-59d5-4792-9e68-ae46c289658d,একদম ফালতু একটা এপ্স কোন মেয়েই মেসেজ করে না,5
6d1d2c45-ee22-46b3-a5d4-0d5fe0a68b53,the system has gotten quite a bit better over time just had a real good conversation with my son and was able to see everything that he wanted me to see,4
b70cdfbe-0803-4999-8c14-473f4dfc8082,to many ads anymore,3
cc412b4f-6f9f-4418-b2d6-e50dc0f287cd,if i update this app my messenger can't open because it's generate force stop,1
5d165ffb-d465-4db6-9dd9-06b879d4de52,There is no option to disable the ai. Even after the deletion of the conversation continues to interact. There is no way to remove it.,1
f7ced4e2-e4f9-4ed7-b101-18a3fbbfdcfb,Won't let me play videos that are sent to me 🤔,1
ef05e192-4111-44dc-8a32-fa89dd39cf8a,New update sucks! It Force close the app and i can't use it,1
43b46c99-4a41-421c-b680-fc55d9f12073,Ok,5
554dbdf6-1e03-4202-8c32-c7af71049fb4,The calling feature works great....,5
73489c67-e7c2-47f6-b75b-ccb6b3042ce2,AMAZING!,5
ae5ba10b-3a84-4330-9f5d-03ed71bbf91a,Not meta ai user,1
9c14d529-ffcc-4535-b6b0-37da236ffa02,It keeps crashing :)),2
9d6842b9-f455-4e35-9223-39c57dfcc3f7,Keeps losing connection for texts. Tajes forever to watch a sent video. Used to work great and fast but now its just slow and unreliable. Even videos are slow to load or upload now. Now its saying it cant load pictures becasue the resolution is too high. Why do you update your app just to make it worst?,1
1e4f7572-3326-4272-9645-8835abf8c1b5,baby girl how are you doing over their today,5
5a122c03-18ff-4b06-bef9-98db6819dabc,"Lot's of bugs , the app crashed daily , automatically logout account , late update and many more things .",1
06a9f4c5-5803-4fcc-9bb0-5dc7a7e24498,perfect,5
3e13fa81-6ac6-4d87-8200-b0abd45eaf34,ហេតុអ្វីបានខ្ញុំដោនឆាតមិនបានចឹង?,5
39f92d65-5c92-4428-bc49-86480cf7f8f8,Keeps crashing,1
d3326eee-79ca-48c8-b117-24b794c49f64,Ok,5
edf1235b-7513-4678-ae2b-a7e28beb4000,Note feature on my account not showing or working I already uninstall and install but it's not working,1
20b38d71-5420-4b89-9b92-b02c807dd052,A great person 👍,5
022c12f6-70aa-4025-b009-6cb36a548af1,Messenger has always veen above and beyond anything else in the same category they should just be a amalgamation of all of these messaging apps and making it more simply and put in the power of the decisions onto the platform users,5
91657deb-acc5-4780-8c28-15d6936c0772,It is logging,5
9b44ac78-c59a-4c7f-9ba8-619a298ca8e9,such a great technology,5
f1dcda96-6a5c-40a2-a9c9-e437197410d8,Pakiayos ng messenger. Nagreact lang ako sa isang message ng naka restrict tas nung inunrestrict ko di na sya ma backread kase hanggang doon na lang sya sa message na ni react ko habang naka restrict,1
9b8f23c5-4543-4c23-8458-e4f21de8f0d0,I have this bug that it automatically closes the messenger when I opened it. This happened after it automatically update from google play store that has new feature Meta AI. I already clear cache & re-install it again but the problem never solved. i'm using Samsung S23 Ultra. Please solve this.,1
f29d0e8d-9403-4cee-ad63-20e4872ee256,Very useful,5
ee09150a-3137-4a3d-b3ac-b6cd147caec9,why the Messenger app not showing active friends??? it's very important to know my friends activity in messenger.. how can I know that my friends are active.. this update is very bad of messenger 😡😡,1
4e16f18b-d57e-4a76-b5d6-27931042bca7,l got to call my mom,4
033328a3-b2b1-4902-8095-5d4e9ec19c77,"I love the fact that this app is available, it makes things a lot easier for staying in touch with friends and family. My only complaint is when it comes to trying to answer and hang up calls in this app. I find it causes problems when using the built-in phone app. Sometimes, most times the sound quality is great, but once in a while it will get a bit statically. Overall it's a wonderful app!",4
591d669f-34b2-47d7-8095-1312f0f38d25,Excellence messaging Performance :),5
8c373e13-48e5-467b-a575-a3dbc688d036,good app,5
a4491e40-d289-48e4-a481-b229bd7ac1a1,awesome,5
c084a060-573d-44bb-b473-01ac8c8828af,nice 👍,2
9ed85d42-0639-4951-a424-49a65a28ec6f,THIS APP IS PROBLEM,1
da640cdf-a274-4816-ab36-f0986de1166d,Message lite and video call,5
4abcfa2a-8d05-4681-83a9-83d4b1235ba5,"Clear, crisp video call with excellent audio.",5
7858d6d0-7b6e-4313-b547-7ea7a63fd4f9,Great,5
ad856ad5-3a2c-42b5-ac80-bb357204eff1,good,5
1103115b-d29a-4f65-b9e5-56e148950188,"Newest update causes force close after opening every time. App currently unusable. Beta tester version. Will update my review once beta testing is removed to see if that resloves the problem Edit Beta testing version of app not compatible with SM-S901U os version 480.0.0.52.95 If you get the newest update as of 10/17/24 and your app keeps closing when you open it, try leaving the beta testing program, uninstall the app and then reinstall after confirming you are no longer a beta tester",2
38f7b623-1dd8-4042-b330-e4aad6acf994,Roland.papajani,4
f23213ad-7556-4a59-b019-dd009de57d09,Delay trasfering,5
8fb9ba76-aaa5-43ab-bcb6-36df92f8fd79,Enjoy my self to messenger,5
4d94eb32-ecf6-4914-8fea-6974ea22d618,Trash.,1
d48a59ae-4200-4061-89b5-86b79438cf37,its very easy to use,5
9189648e-f735-4df9-b3ba-88b1bf674650,Update,5
2f56084f-3b9c-45bb-861c-7b93ba0d2f2a,Great App!!!,5
a9e771ea-b35b-4c41-9703-bd02b2039ad4,this app Rocks,4
e8d02f1f-ca6a-4c57-a3c5-d584e3ac8d99,Usmaaiil fadis,2
7f149b98-ceff-4471-8510-f6d0b7b70ae5,good,5
f8bbf47e-7dc4-4dcd-b55b-3b90b983529b,❤️,5
0fcbfab3-6d47-4994-af1c-167543cc5d9f,app crashed constantly can't use.,1
7d8c46e4-0de2-4f7f-8263-f43a166a94fb,good connection,5
633ac5e6-5b36-4314-bba6-6118bfca2de9,Sometime freeze,4
05b6043d-20bd-4827-a707-d6ccadc5271a,How are you,5
a3a7cb2c-ce97-4217-a676-303bae62dcea,good by a little sluggish,4
049d3fd5-ddce-43d8-bcbb-c668419754b6,Very nice to chat or video chat is great,5
78f03be4-4f95-4dab-994a-f8e9e2eda92f,I am unable to get my messages. I've been trying to update messenger and it keeps saying it will be installed and nothing happens. Awful,1
99adc972-fb78-4649-ab96-56404eca0ab6,Bubbles don't show on screen when new messages arrive,2
8822d93d-5ce6-46de-9889-09a9d3b37851,good,5
06b834b9-c185-4af4-af19-a4b7f9b22683,better,5
4f15174a-9651-4e73-af59-4d130edc286c,the meta ai doesn't work on my samsung s6,1
f04ccf6c-852b-43fe-8562-fe9fb0232479,"good for now, may ka-call eh HAHAHAHA",5
ba7411a6-91ca-4932-9659-1a2e40a51001,Exerent,1
57f191aa-cf81-4d1e-80af-61cd602858a2,it's cool,5
a0165bc1-06ba-42e5-b2a6-6e9348eabd28,"Hello friends, I have a very good and excellent program, thanks Mehrad Kazemi",5
4f880cd7-f4aa-415d-a071-3c2f3e90c0e4,basta 5 star ahh,5
fbe649fa-c2cc-4c9d-99bb-be8e511720a8,Nice,5
bce540b1-0f8f-4053-b455-abf5ad52c58f,good,1
ed732786-339a-4f77-9c62-8e1d29ed6fd3,goOd,5
436d6d64-2540-4579-ae11-b3445fcd2810,Great clarity & sound 👍🏾,5
ada81af4-07a2-4408-97fb-52d60246f91f,Good apk,4
12ecb3f0-7642-496b-887e-f0cfc9cc1834,good I'm,3
76984444-9749-4dfe-b51a-10fe2bf084fd,Good,3
dc911c41-633e-4d08-a39f-d8294dd3900a,I love the meta IA,5
6377654c-fd81-4c36-ab40-406cb45ab9d8,Love this app 👏 😍,5
c53e730a-d1e3-4dca-a7f8-826024b32b3b,App has become almost unusable. Call screens stay up. Memos will play with the phone screen off randomly. Bo notifications come though. App is garbage now.,1
c9e19879-a5d6-4597-a6dc-51e0cdde1f03,messenger is how I communicate with everyone 90 percent of the time. .,5
4fbc9b54-22e0-4988-af97-bd8fcd8a73db,Bro why's this app keeps closing,1
60afc46c-136b-4141-8a07-91d77997dfe0,very good,5
98ce6412-cc6e-43ec-a1fe-5d4c44c7b6a7,Surprisingly good.,5
ad20f66e-9ea8-401c-b8f5-459b1db5946b,dae na sya nareply,1
e0cf1c27-9a81-499a-8b16-7f908a07379d,I have that my phone is storage unit that 😭😭,4
c9f28a58-05c9-46fe-b9dc-4ba33c509889,Ok,5
6f352f85-e423-4aaf-83a8-df8643918dff,"Crashes throughout the day, week, month.",1
36778f84-89bf-42f9-a17b-666925b351b0,I just updated my messenger now and my messenger is keep stopping and force closed kindly fixed the bug in poco m6 pro,4
3961fd46-ff7d-4edb-9bbd-ff25cacd449c,im hapyy fo you,5
2971bcac-672e-4f6a-bc36-9f5ac3131f9d,Good,3
dda108e0-72f9-4e6f-bced-ad827a52266c,Where has the people tab option gone on messenger I haven't got it anymore it was there before can't see who's online now bring back the people tab option back no need to complicate things,1
bcbcd682-f3ae-4df4-9e98-379d69ed2ada,Cool ♥♥♥♥🦋,5
697a308d-b83f-4f54-934d-161161b3d2cd,Good,5
29a636dc-f867-4b98-9abc-f3b4fcdf4975,"love out of town I have android my apple got stolen I can ft on FB I still get to see my beautiful grandbaby ,👍💋❤️🤪💝😘❤️❤️",5
9f982497-c850-4497-9dee-229c3b67b4ba,Very good 👍 love you,5
37ac026c-9431-4aa4-b3db-e82e88b45555,Good,4
895d3c21-74ae-497d-b1dc-7d6b778d033d,Great site,5
09463f8c-18e0-464b-9dd7-82697e4e1e32,Poor,1
7fdc313e-b377-4c1b-95fc-6b379353619c,"messenger is a nice little app to have, it works pretty good too. I will use this app all the time now",5
53c3bc6b-81ed-4bd6-9d72-dabe4df08fe9,best👌,5
c7c02c99-3c89-41aa-ac06-c5043cb2bc7c,It was clear and didn't hang up,3
f334acde-5c3b-453e-9eef-267f75990eb4,"যেকোন লেখা বা ছবি কপি করলে ""Recent"" এ আসবে। তবে পিন না করলে ১ ঘন্টা পর মুছে যাবে",5
2e6b4f7a-c6cc-42d5-a970-44302a480f7a,Love messenger,5
c490b6df-0b08-4f5b-8b6d-a6d2d17ed32e,good messenger,5
be7d3397-3440-43e1-a3c7-e89d8f7deb97,"somebody hacked my account and sent an child offensive like u can guess what type of video and i got reported for that. not only that, i cant do anything about it because there is no option to report a ticket. now i can only view messages via facebook and i got banned for 3 dags and reported to rhe european union.",1
40154e4f-a18d-460c-94f8-d44fde4cdb5c,"So good yet so bad, it has a lot of potential but I'll never understand why such a large company would keep such ugly UI on their apps. It could look so much better.",1
2654d706-90bd-4d75-a40f-952331f5d51d,Barely open link,4
75add010-120f-417a-9f7a-d9bc3a446cd3,good job,5
3e090a23-ba1b-422a-9b92-b732a630272a,I love it,5
9baba33a-c4fd-4f10-9ce7-36f272eb4df9,love,5
93b112ba-1b77-4e71-a99b-48c0d83f6302,Messenger is trash many errorsany bugs fix this sorry excuse for a social messaging app,1
8c6dab75-5fc2-4b2f-9382-f7f852b411d4,Nice,5
42f73605-04d5-4d7d-b3a5-357de2fd548b,Satisfied,5
a0f52549-c30a-4a0c-9444-3f03aa57ca84,good,5
4b48d6cb-9b66-4bc9-8ccc-c14634463737,Wonderful,5
28b93aa2-5697-4312-9d6e-573c44a24cbd,I have nothing to say just to greet you,2
4d68c56b-7fb1-4c96-9e4c-f0b0eaea396b,RUkMani,5
6ff78995-3d63-4419-a35c-aeac28901f29,What is going on with Messenger?I updated messenger and now it won't let me on,1
d3321673-1ea8-4280-94c5-11bd3d050d91,"the chat bubbles are awful, they first turn into squares and now they don't even fit the whole screen, it's so annoying",1
5fc7a3b8-7e33-4429-8082-d58bef6eb93b,"No Fan of Cells or Social Media, but Messenger connected me when I needed it. Good reception. Easy to use. Very useful.",5
9acf6f6b-8827-4a54-9180-309a00725a58,Good,5
48a17c78-1862-4ced-b1b7-baeacbce668c,it's too good,5
7af86dcf-6a04-4c5d-a60c-060ae482b260,glitchy,2
b36f7c52-8c00-4113-98d8-78367e08a400,yay 😁,5
89a47e38-13a8-411d-b339-6e1efddfbced,Fub jonobol,5
95223b27-26b5-4511-9105-3fd1887efb2b,Message not send problem 😕,5
efadde26-0a02-470a-901e-41f5a90b0f0b,when I need to video someone it never lets me down best ever,5
c42d8d45-02bf-40f4-971f-fdede654f916,good,1
a6991f12-ca54-45ec-98a0-620a241b1ba4,very good and fast,5
22a92eb5-038a-45a4-8494-9df412da6528,Can't use the way I want to use it. All updated features are still unavailable even though I already updated the app. Useless update,1
7da346ec-5f83-40e8-a985-66592d7894ae,It's perfect,4
9f2ac5b8-c71a-40d1-a61d-f7f61687c063,Good,5
85933026-6c0b-4d6d-afab-abe560aac468,So interesting and fast in messaging,5
8780dcc3-943f-480c-bc2d-a571e479d80c,I guess it is good and it I mean like I don't know if it's good because I barely get on it but yeah I would say it yeah it is really good because I just like to communicate and yeah so it's just really really really really really really really really really really really really really really really really really good to have someone like friends and all that and like if you ever had a thousand friends before raise your hand yeah I know like that's what I'm talking about and I have a 1000 friends,5
c028ba6a-4132-478a-8f7e-f9ce68b7c04e,Because of the pin code if you forgot your pin and log out the other conversation is gone,2
a5ed3ad4-4816-4b04-bc16-a4de353b44c6,I keep in touch with my family,5
3f36756a-ddb8-46e1-82f2-4c428890a598,Rosid,1
bd7a0882-c028-4ca1-bcb7-2537f4d30669,good communication.,5
2a47edaf-e687-48a6-84bd-29513973b1cf,mi esposa me soplo un beso,5
35f78e5d-e04e-4b98-ad48-a7245897a89a,Good,5
335d71a9-e0a2-41a4-902a-1cf36d7d736e,Best,5
84c86419-d5cf-4098-9e74-a410f9327e20,perfect,5
2da5a8cc-086b-4df8-943a-f033ba6bac6c,Thanks for this app,5
3b234c9a-6e26-47c6-af9d-e2d833e0fb8b,💯,5
fcb0390c-3cc1-40ad-aed0-f3d3483aef7d,"Despite normally poor reception in our neighborhood, the FaceTime call went really well.",5
48fb1e05-95c1-4417-80d5-0a03b305afd9,Late update..I think my messenger is late update...coz there's no ai,3
d4cd3e8a-65cf-4296-b286-589678b392b7,"Not working, crashing, deleted 6+months worth of chats",1
58794111-24c6-4094-b621-68b255de3c75,volume wasn't that high,3
7a5791a9-267c-449f-a235-eba85dc8215a,No messabger,5
3f85f9f8-ab80-4460-9ac1-da406debfb80,Messages are taking too long to send..,1
