reviewId,content,score
0f1f12af-099c-4bb3-870b-f0aa84df22dd,Rursuryrfii,5
0d86c1f8-69c9-4405-8066-1a14036bfea7,Good to watch & update the world ....,5
3534cf9c-4a80-4021-ace6-28ad043dafd3,❤️,5
36ef61b5-dbb0-4860-9453-dbfa8d0cf349,krishnaknmar💔❤️😇😈😘😘😘😈😎😃,5
b07fd85a-8fc7-45b5-89af-b6c994c0ef7e,App is very nice 💘💘😚,5
5db88bbb-3709-4343-ae3b-b730f996827e,Its amazing app to all wow super,4
ed811ad0-3c84-4f48-a509-7b695b5655d9,Hello my hii,5
b18de41d-6643-49ba-937b-b4d34d1fae36,"Too easy to get hacked, impossible to get your account back and no satisfaction even after reporting the page. This has boiled down to being a massive waste of my time. Be careful. I keep hearing how many others were also hacked recently.",1
0ac610e6-2e56-4fea-a9df-a69d5e033c99,Pppi 900 9i,4
7635985c-1f09-44c1-8f45-6708ff41a61f,Slow,1
858bbc86-5439-4ff6-8a25-fec0e2f525a0,MAST HA OP 🥰🥰😭💔❤️‍🩹🥺🥺🥺🥺🥺🥺🥺,5
ac0df6fe-e21a-44ff-b693-abe8cf1d6899,See,5
5d1a7796-4455-4883-b356-9bb4056c8e41,0poll,1
adbe8d39-6fed-4add-86cb-c40c2836477f,😇🤟😎😉🤠,5
d7bb045c-564a-4ad1-a945-110f6e0834dc,Super-exceptional!!!,5
42cfd141-1614-4803-b9fc-3adaffcdc98d,Won't even let me log in..,1
65fa7147-9edc-4260-b156-04a40a0685f4,KAILASH Markande,5
7cb0dc68-30f1-4981-aefd-af96234a1c42,Instagram love.... this app reels awesome and mood ke hisab se reels 🤗🤗,4
44bf9777-4672-4a53-9dc5-030e9aff12f2,दिपफ,1
fa002cb5-7554-496f-b0f7-841cd7ca5148,Nice good working on everything fine 🙂,4
bea0feab-78a2-414b-bb4e-67270b94cd20,Sudhir Yadav ji,2
2485b2cd-e4a8-4f7e-b924-07a808af1951,🥰🥰🥰,5
52c2a8d1-dd69-45f5-9a2f-fce59e0114e2,So,5
b2a44fea-13b4-4186-a500-26cf950aadd5,Very nice,5
8552fc63-b3c6-4a9e-af82-f7ae7b3396f3,I'm stand-in PAHLASTEN,5
a10427af-174c-4e07-86d5-c2ed056aebd3,It's a new experience to meet people .,5
c86bc037-0cd0-4b76-abc9-c1a4dd2ff459,I want to be able to upload 60 minute videos to Instagram in the future,5
aba460e8-20eb-4062-aa40-3c15dbb459e6,This is the best app for chating and time pass,5
368bccc5-fd9f-4a41-a6ce-b23eafb4a502,Best app for edit,5
d8d707d0-5769-4af9-b56b-fdf19240ae1c,I love it it is like TikTok but So much better you could call in every.,5
7349ba9a-31c5-4206-ad80-272a4d2e80d8,Lots of good news from around the world,5
3d1d367c-97b5-4a65-a232-0dd7ae42856c,Wow wonderful,5
2dd42d29-73b4-4f9e-bb64-4e940963cc77,Nice fechers,5
33746bb4-5c9b-4cf0-909c-207fb0322ca1,Behtr,3
149c9747-9fd4-4a5d-a3a7-66012b7332ec,Surer,5
0090ea09-faaa-4cff-863d-2e1d07bae9da,Best app ever in the world,5
85bbe63a-d1fb-4665-8e92-56ea4a814ad5,Armani.Quadri,5
71538458-35e6-4232-8463-0615ac4c6da1,If used correctly it's really a wonderful app. It helps to connect with many people and its features keep enhancing . But sometimes it create problems like even if I have not done something against guidelines it restricts a lot of action.,4
721b0539-6894-4939-9324-313c37237bb5,Pit sala Pitsala,5
742bb47d-4f70-4845-9dbb-b096d22c1ded,Nice ji,5
98e3ea4a-45b5-4445-bad3-d4476161c5c5,gtessamaureen,5
1784c429-0c1a-426f-97ca-30a3dac5fc6f,Using this app is Good experience,4
d43cf437-c839-4c2c-92a4-c54401f0a382,Really like it. Works fast and easy to use. Updated October 17th 2024 I am now playing with meta ai and I want to see if it's better than Gemini I'll give you an update as soon as possible 🫡,5
ba7c4dc4-a9e9-4a55-b5c4-bf555ad56498,Amazing 😍,5
a0e37d3c-6616-4b06-99d7-03c0c7b9caea,"Following problem in this id , it's me anowar king of black",5
fd4c9137-35f8-426f-b3f7-ddd102b6bdbf,Super,5
2a108878-1b47-468a-a1b3-143081d9942c,❤❤,4
0a6bb874-1678-47e3-88ac-f81e62eb0404,Good,5
3444d787-2ee8-497d-a799-dd37adc2e308,Good,5
b6d1e664-2934-4012-93db-551ed91590a7,Tried to make an account and instantly got restricted and I didn't do anything but push finish account,1
63bcd2a4-f693-48fc-ba1d-33caf0d63517,Good app,5
24992ca6-6564-4eb0-b802-67d8f5bb3bac,"After the the last updated, this app more worst, there is an issues that I had it. I can't swipe more page than 4 page",2
47d76f1b-d6e4-42fe-8087-ff48dd355489,Support me,3
2eb93e4e-b74c-449e-a095-42615015cdac,Your welcome,4
5a711627-8f1c-4f6b-9f69-ff7f80d5aa7c,Super 😍,5
10f9e49a-22cc-414c-bba0-4dea3ba6f26e,Good app 👍🏻,5
5d9e96b3-0b3b-45aa-884a-3c875a8194be,Good,5
ac4d9cc6-0d8e-4d0f-9412-afa8127d10c5,Nice,5
d3e59809-6c65-4a3b-a43c-2b59b5e59d85,Bhadiy chiz h,5
b4e80307-2d9d-47ca-93a6-db2a7e2c2c4f,I hate my life,5
0f1c8921-8a65-418e-ab71-89dbcd017a53,Worst app i ever used there is no net issue in my. Device but in Instagram lobby page is not refresh my messages is not transferred to anyone they don't deserve a single star,1
0efb99a2-a3e3-4aac-a774-1c7c547fc2e7,Meta are losers,1
2b15f5de-6d6b-453f-952e-fe2967631e25,Bsjzvzb h ya bta do ap ka bhi be ja na tu ak ratt Mera sath me karta hu msg thik hai na na kuch ni h na us ka bhi be,5
f774614b-5a86-4b21-910e-0f0255376980,The best social media,5
88e9ecfe-55c4-463a-9c7c-45d633eab602,Best,5
99da6f69-e145-49dc-8bdb-4f42fecc44b2,Rajesh Paswan,5
54b6eb79-47bc-4c53-9a2b-db9dd9f7f56c,i don't like it,1
828302c3-cb10-42ff-bf3e-71cbae497827,Why my Instagram isn't working??,5
995394b3-08e2-4180-87a2-ac05170ba439,Wow,1
ea8030ed-067f-46a8-b943-e77f2dd0e2fd,I love Instagram especially since I don't use Twitter anymore Twitter sucks and Instagram rocks 💙💙💙💙💙💙,5
95abd259-882a-4336-b2ad-ef86431de27a,spies on you and sells your data. generally evil in nature.,1
dbe977da-66e5-40ae-8d0b-07d182869d85,Jast satar big uniti,5
bd8f38e9-7852-42d5-b595-eb9a0d3ea634,Kya ghatiya app hai sale ladake bhi ladkiyon k naam ki I'd bana kar chala rahe hain 🤔🤣🤣😡,1
34b469d2-14c2-457f-8dce-0d658f66117e,"I can't type ""ew"" under a selfie without instragram taking it down within seconds and giving me a warning. But someone can tell you to go unalive yourself and instagram doesn't care even if you reported it. Uninstalled.",1
373a98e1-d11b-4c50-9164-eea533295684,حمرا,5
b9db925b-90ff-4687-8b9c-4cbd4beb7b3b,Am new here pls helpe,5
3dab9aca-b86f-4907-889e-2f407d468675,Nice,5
6c1f5e45-cb07-4061-aea1-e8c35011f8e7,I love this app,5
97c23352-d888-4574-a2ef-bb3470a6bc8f,My hot app,5
901f0217-2e6d-4f4d-8597-9152c52c545c,वो वॉट आ app,5
288dd1c7-097d-4b95-8845-1b62b702cd2b,Manisha,1
0e7c3431-9896-4272-8e93-671faf2a751b,I love having my pictures saved and chatting FaceTime with my peers.instagram has been a good app for me.,5
a4f1aecf-6516-4f2f-ac12-56a52dc733eb,Best app I have ever used in my life .,5
24c87c0d-8223-42e1-87b3-99cfaa1270da,It's aiggt,4
d489babf-0589-4cfd-b9e1-c603112cc2ac,سردار سلیمانی,1
33744148-eab4-4041-9a5d-6a39c681bd2c,Best,5
8830edcd-3467-468a-9fb2-8fb5973d9837,i love scroll on my phone and :3,3
78fed05f-b872-43bb-8e09-670ad26c96ee,Good work,5
ffe7440e-6c50-4d75-bb0d-88ff13dfbaf1,"🥺 love, please keep archive feature forever",5
b80f339c-2c0d-4e0b-b47a-8add073ac5e4,It is the best bcoz isse knowledge bhi milti h kuch log is app koglt samjhte h pr m nhi 💯,5
29f379d8-97a4-4f7b-8e5d-90b3d8810aa4,Nice at least,3
fe7a8711-47a9-40cf-8a5c-d4b90c933be9,Good,5
bc7f6025-4d54-4724-9ba8-f07e915fed98,As of a few days now insta keeps crashing everytime used. Says there's a bug n wait for app update... is it just me?,1
79d69f9d-e720-4c68-adf8-d2e401312b31,Absolutely love the simplicity,5
399355cb-4252-4a83-9d5d-332bbb911793,Fast network and they don't charge enough data,5
64c1bae1-3f7a-4405-8ee8-3ac898716e72,lnstagrm,5
7d65f7ff-98e2-4a82-9d17-20952f6886b8,Liked it but got bored of it afterwards. Hmm dont know what else to say. It is a great site to use. Found the site boring. did not understand how to use it probably. Hated it. I don't use instagram so why do I have the app. Wish I could remove it off my phone. Really want to delete this off my phone. How do I delete this properly,4
5d66256d-04fa-4ae6-a635-3b8cf68431cc,Good,5
a1ebc161-7653-4291-ae2c-dc28103901d2,Good 😊,5
cfd0f09f-233e-4111-9140-033d6710b879,Just never liked or used it.,1
5e39fc68-3060-4333-88ad-935df0babee8,Update problem,1
72e512e8-541f-42df-aa3f-37ee87cb8ac1,Perfect,5
55e2553f-f22c-454c-8245-524074ee3287,Posts pics i don't wanna see very vulgar content,1
5e57d708-771e-473e-bf3f-7eac8e5dcaaf,Bad hai abhi 😡😡😡😡,5
a2b9d39a-8049-467e-9ced-d89ec1f50475,Nice,5
c8f9056b-a1ee-438c-a58f-faab271e7550,"For the last week I have not been able to open the app without some kind of warning from my device. Cannot even use it at all. My previous complaint was that the app wouldn't work on data; NOW IT DOES NOT WORK AT ALL. I'm appalled at the QC going on at meta. This app is far from what it was, and should be. Whoever has a stranglehold on this app is continuing its lifespan with malintent.",1
24f7cce7-a1cc-4bf5-ae97-e624545c5a3e,Well 😊,5
270442b4-97e1-4027-b0d3-fb3d968a8901,Good,4
f7098094-829e-424e-b2e7-f2c85e20dcb3,Meta owns this,1
25557272-4b61-4ff1-9020-e938ef08c41e,Good,5
5aa7628a-2fbd-4c14-9347-043f8867bd1b,Instagram nie reaguje na zgłoszenia szkodliwych postów.,1
639147e1-f21c-45f7-9320-1edbe2ec5f73,Good,4
f9c88e25-1f17-4602-ae33-44581186216d,"Nice, very nice 👍, I recommend",4
1a83b417-f6ba-4058-8751-027bc2517fa5,Kamal ka application hai I'm 100% sure ki X se better hai😀😀,5
d8ee29d6-d90f-41a8-bd9c-e624b21424ad,My primary sosmed app. Lovely and easy to catch up with people around the world,5
398735c6-1834-44b4-a938-f96f724b632b,Lov it,5
565156bf-bee2-4c6b-a5d6-064a94273a57,Very good more great,5
91fa721f-fc87-42cd-b189-154e6c78b7de,Very good,5
727be618-c255-4b8d-a7cf-f3a55acf67ea,I love this app,5
f7063f23-215a-430b-bf99-8f656cc3af88,It's cool It helps me to engage in chatting with my friends,5
ca1688ee-7afa-4576-8e04-ab725472a9d3,"Bug with music being unremovable from profile, been broken for ages",1
12488e5a-36ee-4121-ab93-9fd5d0aa9922,Huh,5
7a6ab936-f694-468c-82fc-9ab6491b83ec,Enjoiment,5
507b0a64-4d60-4029-bc18-9081e52d28ca,I just like the application cuz i say my mind on note,5
e0daa1fd-0e48-42c0-9418-204efa4066b0,Just now had reinstall cuz my video wouldn't send fix that issue it has been going on forever and won't ever fix,2
ca7d1bc5-532b-4cb6-8c1b-e942934c1c7d,Very good,5
d4dbab77-199a-4134-be66-85390e05f5be,Great application for business ✨️,5
52a58b09-2ea6-433b-a976-0325dc25ef0f,Bekar app hai bhai ek bhi ladki nahi ptati hai,5
86825d04-f19b-4c8c-8d94-9eeca2993f83,Instagram not installingg,5
7ddebe46-4f9e-4aff-a0cc-44b6f70b0818,Nice 👍,5
9271b2aa-c655-4c51-9a3c-b7c043ca9041,Good luck,5
39b616aa-fad2-4e1d-97af-4773dc819bf3,Love my candle ring I bought today at the street fair. Came with candle too.,5
71383f4c-e17b-4664-9622-f35afdde7abd,A very nice app,5
d881ee70-aa91-44af-a573-e03e389d7c17,Why mine messaging icon is on the bottom? Change that please 😭🙏🏻,2
f740a476-789b-461d-ad83-1c196d1fc622,Ok good,5
c38d1bc8-9024-4a34-81a6-f15e3c292d93,Love you,5
20539775-8393-4ca9-8511-15ab0ed35413,Perfect,5
fcf3729a-c800-4880-ab13-e2fec625a7a4,Make thennor kill my account oo as i rate una so,5
494bd8de-2e79-44cb-9c29-448680219e04,HuaweiY9-2019 q,5
15c9af69-1ed5-4351-9223-a462ee5a888d,❤,5
a12c4b94-5c89-4400-8775-3a947ccf7aa9,Deserve five stars,5
45d566c5-1e1a-457a-b0e1-9c4829de2bcb,nice,5
201db6d2-9e76-4756-9ecd-16b5ca75ab37,"Instagram no me esta dejando subir historias de videos que he grabado desde mi teléfono, y esta fallando mucho, falla terrible. Tampoco quiere cargar, no cargan los chats :(",1
9781b070-cd6b-4350-b634-5f72a6f7dced,fico dando erro ao postar no storie,1
121519ae-648e-496c-83ef-b122284a341c,"Reels never upload! This is why you lose to tiktok! Big L Update: I opted out of sharing my insta posts on Facebook LITERALLY FOR PRIVACY AND IT AUTOMATICALLY OPTED ME BACK IN WAY WORSE, SHOULD BE NEGATIVE STARS! BOO! STINKY! FU *update* : NOTHING WORKS NOW! USELESS APP.",1
11993ec0-bb48-421e-b9c4-3c815cbdc1d6,sucks,1
13205ceb-e153-45e6-ba36-4ad5fd55e62d,Nice app,5
9aaa3995-2b89-4fe0-9f4f-c989acfc8066,Susantarana,1
edf0915b-d4f4-4a5f-97e5-3764957e4ec1,God bless you to All my Friend s.,5
e40bb1d2-a18a-40b7-bcb7-27a6993c7c39,Not too good at all...bit I love it,5
431f584b-1de5-43ab-a09b-3e00bf612bd3,Good,5
ed47f508-50c1-4322-997f-8be51ff3f453,Cool app! Keep it up,5
108119fb-62c7-4b74-972d-0bc7910aa3d6,Camera,5
4646336e-a46d-4419-86e7-e95de94f99bb,IG is where it's at!!! But I'm guessing the 1 billion of use using it already know that 🤩,5
c5f5e4bb-4027-4b48-815b-6959b76d39e5,Osm,5
441090ca-f565-4223-8ced-a378c48351be,App is half dead. People has 0 reason to post.,1
2b4704b3-8e65-428e-a5ec-f92fde1dc9eb,trash.,1
45e499f7-74a4-4518-8f19-2d6e87fa57af,It's good,5
ed7383ab-6618-4022-9fc8-79a643ee0e70,👍,5
176ce659-e6bb-4b4a-bbfa-43f576d92a6e,It totally sucks,1
4456a3d6-f4f8-455e-b31b-a40ecf2fcc57,Very nice and good,5
c6d1c455-1b0e-4d7c-a7a4-fe2fcd24dfb7,Awesome,5
29fd14a4-65b2-4c06-9da4-7684d028e806,Let us pause reels,1
e50ce5fe-4e22-47ea-b11c-3457b4ccfc3f,It never disappoints 😌✋🏻,5
582fe018-b3ce-4019-9a2e-fe3fcabf641f,Supp 🤟,5
688b8edc-9418-4110-bb87-6e9967ba49c9,10 Years Expireance,2
3b13c1c3-1f40-42ce-8066-3f8a42739dff,"The algorithm drives everything and it's so incredibly irritating. All I care for is to see content from people I follow, but my feed is flooded with sponsored and recommended content. I miss the days my feed would be in chronological order and only filled with my friends posts. I wish there was a setting I where I could turn off all the unwanted content/posts and just have it how it was back in the day.",1
e06ddd23-1579-4d34-9252-91dd6a796719,A lot of ways to get noticed or heard and make content you can be proud of.,5
c413dd6d-5183-453f-acd4-efa44df47f35,"Skibi di , trigger digger skibidi ni**er Ski ski skibidi, ohio diddler Ain't no party like a diddy party 🎉 Sigma Alpha mega rizz 🦅🇺🇲🦅🇺🇲🦅🇺🇲🦅🇺🇲🦅🇺🇲🦅🇺🇲🦅🇺🇲🦅🇺🇲 🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺🐺 👍🤘🙁😶🌚😰🐺💀🙏🙁👇😶🐺💀👇🙁🐺😶🙏💀🌚😂🇺🇲😰🐺👍🔥😂😱📸🇺🇲💀💥😂👍🙏🇺🇲📸🙁🌚😰👇🙁😋😶🐷💥📸😋💀😳🙁💥😶👆😰👆🙁💥😶👆😰👇👍😱😂👆😶👬🌚👍😱😨👆😰👇👍😳😐🇺🇲🙁🔥💀😱👬🇺🇲🙁👆😶❤️😋😶⚠️🦅🐷😨💥🦅⚠️🐷👆⚠️🐷🌚❤️🔥💀🐺🙁😨⚠️😞🐷🔥📸💥😐🦅⚠️⚠️🐺🐷😭🔥😐💥⚠️💥👿🌚👿👇😰👇👱🇺🇲📸",5
6af9823c-f03a-4655-af47-a37b212d9d18,❤️,5
e385824d-1277-4e9c-a4a9-9f63c533621f,Best app,5
b253588c-73f2-4b3f-9649-aa4513003164,Nice. Epic.,5
0b6e0f30-6255-4763-8076-e4056258e57d,Why does my Instagram not show the updated features even if I update my Instagram? Pls help me 🥹,5
7466bc38-2d1b-4995-baab-3d2a477b9a12,RukMani,5
dd1a04b9-eea9-4e8e-b15e-4e550fbf015c,"Sab kuch theek bus 😅 block ka option nehi dena chayehe tha ,kya hei ki larkiyon ko msg karte he block kar deta hei💔😞",1
d62d0aec-a1b0-41b8-a3a9-dcf1cfad35bb,Me and my daughter love this app because we can text or Friends and families that have Instagram,5
ac16b9b1-e4d0-488b-ad1a-715fb6af28fc,Good for Business and promotion,5
86d6e0ae-64fe-489a-8c06-165b296ffc50,"I love IG and,I find out a lot of information on Instagram , I have learned a lot of educational things on INSTAGRAM. There's a lot of interesting things on here and, it's very educational but, I need to learn how to order the stuff I want on Instagram. I might need some help ty.",5
15187ea7-b35f-440d-81cd-f2df8a851407,This app has been causing my phone to crash repeatedly.,1
c9ec3c45-fc8a-47f8-8fcd-ed96ac46a41b,Hadi hya ana li rah ana,4
6c9a6d4b-5615-4ee7-a8f4-6a26f5b90adc,Gliches sometimes,4
3dd10f4a-eb34-49ec-a7a3-ef53e4430514,🌸🌸,4
46187483-8ef1-420c-aa8f-7700d9173588,This app is the best,5
246e86e2-885b-445e-9bd2-c68af2c78497,B. H be by. By b be bb,5
26fd6b94-266a-41d3-a2e6-3fd40239b566,It's a good app nd it gives me more of what I want to cee thts why I love it so much,5
1ae92bf2-cc4f-493f-a65c-94f02c1430ae,The best app for daily experience,5
5a823517-5e89-460c-8486-7d69c1bde075,I like the app,5
7b77bfde-d9dd-422e-9e2f-7b28d35cf65d,day 100 of asking for the music note feature to be added in norway,5
5691a3a4-bdaa-4f32-8f04-c267e9faa619,Nice app,1
35c6a40c-5094-4d63-b8cf-33cf0d92d219,op,5
15d45883-bcd2-426e-9703-7ef0fdf26246,Good at,5
3522679f-c765-4abd-a262-ad2692cb555c,Wow,5
31d4b2df-a1e0-4ddc-bd65-9a019e9d6a90,"Instagram app is very better in every feed, his reels , his chating system and I also like his song system in note 💝 I am full satisfy from this application...💫🫰🏻",5
1edd4be6-5da0-4e14-875e-7bcb96428007,Excellent 👌,5
bbb7f3cc-0f0c-4c91-abc8-99de581c4a08,Nice 👍,5
3526ab15-7373-4820-ae63-97d8be6171ae,It's not letting me open the app. I am very disappointed,1
a101d52b-56da-4773-a504-ff825c279976,Good,5
70b11bfb-9db0-414b-8f9e-d79554d3212e,Nice,5
0da983a9-1585-4878-956f-24d270c0ba55,Good Apps,5
679ed22b-a5cb-47a0-ac28-db7c8146d3d0,Excellent 👍 App for Content Creators,5
e82ae40f-f256-4116-a7b2-d95322d72455,Cool app 😎 👌 👍 keep it up,5
b2c274ac-2d69-48a4-a18e-6c490222cd3b,I'm not sure how to use it all yet but I enjoy keeping in touch. I Enjoy this! 10/17/24 - Enjoying keeping in touch. Learning new things and rejecting objectionable materials. I like having control over what comes up for me to see.,5
88fce70b-5d09-4ca8-8f24-15833730d16c,I love it,4
b33c9022-9c36-4006-b299-1c6211667afd,my Instagram is not login again please support me,5
0c4f289e-5ad7-4165-9813-55c0256b35bf,Great,5
